number,id,name,speed,positionX,positionY,timestamp,in,out,left_id,front_id,right_id,back_id,left_distance,front_distance,right_distance,back_distance
497,10,Car_7,2km/h,1323,335,1688952392432,,
498,11,Car_7,3km/h,1471,405,1688952392432,,
499,13,Motorcycle,1km/h,1530,436,1688952392432,,
500,14,Motorcycle,3km/h,1027,517,1688952392432,,
501,15,Motorcycle,4km/h,955,484,1688952392432,,
502,16,Motorcycle,9km/h,753,932,1688952392432,,
503,17,Motorcycle,0km/h,1151,430,1688952392432,,
504,18,Motorcycle,0km/h,1362,581,1688952392432,,
505,19,Motorcycle,0km/h,1049,789,1688952392432,,
506,20,Car_more_7,0km/h,1293,339,1688952392432,,
507,21,Motorcycle,1km/h,1469,492,1688952392432,,
508,22,Car_7,8km/h,717,240,1688952392432,,
509,23,Motorcycle,0km/h,1242,565,1688952392432,,
510,24,Motorcycle,22km/h,1364,173,1688952392432,,
511,25,Car_7,29km/h,563,369,1688952392432,,
512,26,Car_7,0km/h,1729,201,1688952392432,,
513,27,Car_7,3km/h,649,355,1688952392432,,
514,28,Car_7,0km/h,709,228,1688952392432,,
515,1,Car_7,4km/h,1434,279,1688952392465,,
516,2,Car_7,4km/h,1350,331,1688952392465,,
517,3,Motorcycle,2km/h,1283,443,1688952392465,,
518,4,Car_7,2km/h,1532,239,1688952392465,,
519,5,Car_7,5km/h,1541,224,1688952392465,,
520,6,Car_7,3km/h,1575,314,1688952392465,,
521,7,Car_7,1km/h,1659,301,1688952392465,,
522,8,Motorcycle,1km/h,1582,389,1688952392465,,
523,9,Car_7,4km/h,166,231,1688952392465,,
524,10,Car_7,2km/h,1323,335,1688952392465,,
525,11,Car_7,3km/h,1471,405,1688952392465,,
526,13,Motorcycle,1km/h,1530,436,1688952392465,,
527,14,Motorcycle,3km/h,1027,517,1688952392465,,
528,15,Motorcycle,4km/h,955,484,1688952392465,,
529,16,Motorcycle,9km/h,752,933,1688952392465,,
530,17,Motorcycle,0km/h,1151,430,1688952392465,,
531,18,Motorcycle,0km/h,1362,581,1688952392465,,
532,19,Motorcycle,0km/h,1049,789,1688952392465,,
533,20,Car_more_7,0km/h,1293,339,1688952392465,,
534,21,Motorcycle,1km/h,1469,492,1688952392465,,
535,22,Car_7,7km/h,717,240,1688952392465,,
536,23,Motorcycle,0km/h,1242,565,1688952392465,,
537,24,Motorcycle,21km/h,1364,173,1688952392465,,
538,25,Car_7,27km/h,563,369,1688952392465,,
539,26,Car_7,1km/h,1729,200,1688952392465,,
540,27,Car_7,2km/h,649,355,1688952392465,,
541,28,Car_7,0km/h,709,228,1688952392465,,
542,1,Car_7,4km/h,1434,279,1688952392498,,
543,2,Car_7,4km/h,1349,331,1688952392498,,
544,3,Motorcycle,1km/h,1283,443,1688952392498,,
545,4,Car_7,2km/h,1532,240,1688952392498,,
546,5,Car_7,6km/h,1537,226,1688952392498,,
547,6,Car_7,3km/h,1574,314,1688952392498,,
548,7,Car_7,1km/h,1659,300,1688952392498,,
549,8,Motorcycle,1km/h,1582,389,1688952392498,,
550,9,Car_7,5km/h,165,232,1688952392498,,
551,10,Car_7,2km/h,1324,335,1688952392498,,
552,11,Car_7,3km/h,1471,406,1688952392498,,
553,12,Car_7,,601,358,1688952392498,,
554,13,Motorcycle,1km/h,1530,436,1688952392498,,
555,14,Motorcycle,4km/h,1027,519,1688952392498,,
556,15,Motorcycle,4km/h,956,484,1688952392498,,
557,16,Motorcycle,9km/h,755,935,1688952392498,,
558,17,Motorcycle,1km/h,1152,430,1688952392498,,
559,18,Motorcycle,1km/h,1362,582,1688952392498,,
560,19,Motorcycle,1km/h,1050,788,1688952392498,,
561,20,Car_more_7,0km/h,1293,339,1688952392498,,
562,21,Motorcycle,1km/h,1470,492,1688952392498,,
563,22,Car_7,9km/h,715,235,1688952392498,,
564,23,Motorcycle,1km/h,1242,566,1688952392498,,
565,24,Motorcycle,21km/h,1366,171,1688952392498,,
566,25,Car_7,26km/h,565,367,1688952392498,,
567,26,Car_7,1km/h,1729,200,1688952392498,,
568,27,Car_7,22km/h,667,353,1688952392498,,
569,28,Car_7,0km/h,709,228,1688952392498,,
570,1,Car_7,4km/h,1434,278,1688952392532,,
571,2,Car_7,4km/h,1348,331,1688952392532,,
572,3,Motorcycle,2km/h,1284,444,1688952392532,,
573,4,Car_7,2km/h,1532,240,1688952392532,,
574,5,Car_7,6km/h,1536,226,1688952392532,,
575,6,Car_7,3km/h,1575,314,1688952392532,,
576,7,Car_7,1km/h,1659,300,1688952392532,,
577,8,Motorcycle,1km/h,1583,390,1688952392532,,
578,9,Car_7,5km/h,163,234,1688952392532,,
579,10,Car_7,2km/h,1324,335,1688952392532,,
580,11,Car_7,3km/h,1470,407,1688952392532,,
581,12,Car_7,103km/h,616,355,1688952392532,,
582,13,Motorcycle,1km/h,1530,436,1688952392532,,
583,14,Motorcycle,4km/h,1026,518,1688952392532,,
584,15,Motorcycle,4km/h,957,484,1688952392532,,
585,16,Motorcycle,9km/h,754,935,1688952392532,,
586,17,Motorcycle,1km/h,1152,430,1688952392532,,
587,18,Motorcycle,1km/h,1362,582,1688952392532,,
588,19,Motorcycle,1km/h,1050,788,1688952392532,,
589,20,Car_more_7,1km/h,1293,338,1688952392532,,
590,21,Motorcycle,1km/h,1470,492,1688952392532,,
591,22,Car_7,10km/h,714,228,1688952392532,,
592,23,Motorcycle,1km/h,1242,566,1688952392532,,
593,24,Motorcycle,24km/h,1378,172,1688952392532,,
594,27,Car_7,50km/h,698,343,1688952392532,,
595,1,Car_7,4km/h,1434,278,1688952392565,,
596,2,Car_7,4km/h,1348,331,1688952392565,,
597,3,Motorcycle,2km/h,1284,444,1688952392565,,
598,4,Car_7,2km/h,1532,240,1688952392565,,
599,5,Car_7,5km/h,1536,226,1688952392565,,
600,6,Car_7,3km/h,1575,315,1688952392565,,
601,7,Car_7,1km/h,1659,300,1688952392565,,
602,8,Motorcycle,1km/h,1583,390,1688952392565,,
603,9,Car_7,5km/h,163,235,1688952392565,,
604,10,Car_7,2km/h,1325,335,1688952392565,,
605,11,Car_7,3km/h,1470,407,1688952392565,,
606,13,Motorcycle,1km/h,1530,436,1688952392565,,
607,14,Motorcycle,4km/h,1026,518,1688952392565,,
608,15,Motorcycle,4km/h,957,484,1688952392565,,
609,16,Motorcycle,9km/h,755,936,1688952392565,,
610,17,Motorcycle,1km/h,1152,431,1688952392565,,
611,18,Motorcycle,1km/h,1362,582,1688952392565,,
612,19,Motorcycle,1km/h,1049,787,1688952392565,,
613,20,Car_more_7,1km/h,1293,338,1688952392565,,
614,21,Motorcycle,1km/h,1469,492,1688952392565,,
615,22,Car_7,11km/h,713,226,1688952392565,,
616,23,Motorcycle,1km/h,1242,566,1688952392565,,
617,24,Motorcycle,24km/h,1383,172,1688952392565,,
618,27,Car_7,54km/h,710,339,1688952392565,,
619,29,Car_7,,150,581,1688952392565,,
620,1,Car_7,4km/h,1435,278,1688952392598,,
621,2,Car_7,3km/h,1348,331,1688952392598,,
622,3,Motorcycle,2km/h,1284,444,1688952392598,,
623,4,Car_7,1km/h,1532,240,1688952392598,,
624,5,Car_7,5km/h,1535,226,1688952392598,,
625,6,Car_7,3km/h,1575,315,1688952392598,,
626,7,Car_7,1km/h,1659,300,1688952392598,,
627,8,Motorcycle,1km/h,1583,391,1688952392598,,
628,9,Car_7,5km/h,162,236,1688952392598,,
629,10,Car_7,2km/h,1324,335,1688952392598,,
630,11,Car_7,3km/h,1470,408,1688952392598,,
631,13,Motorcycle,0km/h,1530,436,1688952392598,,
632,14,Motorcycle,4km/h,1025,519,1688952392598,,
633,15,Motorcycle,4km/h,958,484,1688952392598,,
634,16,Motorcycle,9km/h,754,934,1688952392598,,
635,17,Motorcycle,1km/h,1152,431,1688952392598,,
636,18,Motorcycle,1km/h,1362,583,1688952392598,,
637,19,Motorcycle,2km/h,1048,785,1688952392598,,
638,20,Car_more_7,1km/h,1293,339,1688952392598,,
639,21,Motorcycle,1km/h,1470,492,1688952392598,,
640,22,Car_7,10km/h,714,225,1688952392598,,
641,23,Motorcycle,1km/h,1242,567,1688952392598,,
642,24,Motorcycle,25km/h,1387,170,1688952392598,,
643,27,Car_7,54km/h,718,337,1688952392598,,
644,29,Car_7,84km/h,161,587,1688952392598,,
645,30,Car_7,,755,325,1688952392598,,
646,1,Car_7,4km/h,1436,278,1688952392632,,
647,2,Car_7,3km/h,1348,331,1688952392632,,
648,3,Motorcycle,2km/h,1284,445,1688952392632,,
649,4,Car_7,1km/h,1532,240,1688952392632,,
650,5,Car_7,7km/h,1535,232,1688952392632,,
651,6,Car_7,3km/h,1575,315,1688952392632,,
652,7,Car_7,1km/h,1658,300,1688952392632,,
653,8,Motorcycle,1km/h,1583,390,1688952392632,,
654,9,Car_7,5km/h,161,236,1688952392632,,
655,10,Car_7,2km/h,1324,335,1688952392632,,
656,11,Car_7,3km/h,1469,408,1688952392632,,
657,13,Motorcycle,0km/h,1530,436,1688952392632,,
658,14,Motorcycle,4km/h,1025,517,1688952392632,,
659,15,Motorcycle,5km/h,962,485,1688952392632,,
660,16,Motorcycle,10km/h,752,932,1688952392632,,
661,17,Motorcycle,1km/h,1152,431,1688952392632,,
662,18,Motorcycle,1km/h,1362,583,1688952392632,,
663,19,Motorcycle,2km/h,1049,786,1688952392632,,
664,20,Car_more_7,1km/h,1293,339,1688952392632,,
665,21,Motorcycle,2km/h,1470,493,1688952392632,,
666,22,Car_7,10km/h,713,224,1688952392632,,
667,23,Motorcycle,1km/h,1242,567,1688952392632,,
668,24,Motorcycle,26km/h,1394,168,1688952392632,,
669,27,Car_7,90km/h,777,319,1688952392632,,
670,29,Car_7,69km/h,168,583,1688952392632,,
671,30,Car_7,155km/h,778,324,1688952392632,,
672,1,Car_7,4km/h,1436,277,1688952392665,,
673,2,Car_7,3km/h,1347,331,1688952392665,,
674,3,Motorcycle,2km/h,1284,445,1688952392665,,
675,4,Car_7,2km/h,1531,240,1688952392665,,
676,5,Car_7,7km/h,1535,234,1688952392665,,
677,6,Car_7,3km/h,1575,315,1688952392665,,
678,7,Car_7,1km/h,1658,300,1688952392665,,
679,8,Motorcycle,1km/h,1583,390,1688952392665,,
680,9,Car_7,5km/h,161,237,1688952392665,,
681,10,Car_7,2km/h,1323,335,1688952392665,,
682,11,Car_7,3km/h,1469,408,1688952392665,,
683,13,Motorcycle,0km/h,1530,436,1688952392665,,
684,14,Motorcycle,4km/h,1026,516,1688952392665,,
685,15,Motorcycle,5km/h,964,485,1688952392665,,
686,16,Motorcycle,10km/h,751,931,1688952392665,,
687,17,Motorcycle,1km/h,1152,432,1688952392665,,
688,18,Motorcycle,1km/h,1362,583,1688952392665,,
689,19,Motorcycle,2km/h,1049,787,1688952392665,,
690,20,Car_more_7,1km/h,1293,339,1688952392665,,
691,21,Motorcycle,2km/h,1470,493,1688952392665,,
692,22,Car_7,10km/h,713,224,1688952392665,,
693,23,Motorcycle,1km/h,1242,567,1688952392665,,
694,24,Motorcycle,26km/h,1397,167,1688952392665,,
695,27,Car_7,96km/h,799,312,1688952392665,,
696,29,Car_7,52km/h,170,581,1688952392665,,
697,30,Car_7,101km/h,785,324,1688952392665,,
698,31,Car_7,,1595,140,1688952392665,,
699,32,Car_7,,1459,273,1688952392665,,
700,1,Car_7,4km/h,1437,277,1688952392698,,
701,2,Car_7,3km/h,1347,331,1688952392698,,
702,3,Motorcycle,2km/h,1284,445,1688952392698,,
703,4,Car_7,2km/h,1532,240,1688952392698,,
704,5,Car_7,8km/h,1535,229,1688952392698,,
705,6,Car_7,3km/h,1574,315,1688952392698,,
706,7,Car_7,1km/h,1658,299,1688952392698,,
707,8,Motorcycle,1km/h,1582,389,1688952392698,,
708,9,Car_7,5km/h,161,236,1688952392698,,
709,10,Car_7,2km/h,1323,335,1688952392698,,
710,11,Car_7,3km/h,1469,408,1688952392698,,
711,13,Motorcycle,0km/h,1530,436,1688952392698,,
712,14,Motorcycle,4km/h,1026,515,1688952392698,,
713,15,Motorcycle,5km/h,966,486,1688952392698,,
714,16,Motorcycle,10km/h,751,932,1688952392698,,
715,17,Motorcycle,1km/h,1152,432,1688952392698,,
716,18,Motorcycle,1km/h,1362,583,1688952392698,,
717,19,Motorcycle,2km/h,1049,787,1688952392698,,
718,20,Car_more_7,1km/h,1293,339,1688952392698,,
719,21,Motorcycle,1km/h,1470,493,1688952392698,,
720,22,Car_7,10km/h,713,224,1688952392698,,
721,23,Motorcycle,1km/h,1242,567,1688952392698,,
722,24,Motorcycle,25km/h,1398,166,1688952392698,,
723,27,Car_7,92km/h,806,310,1688952392698,,
724,29,Car_7,41km/h,171,580,1688952392698,,
725,30,Car_7,74km/h,788,323,1688952392698,,
726,31,Car_7,6km/h,1596,140,1688952392698,,
727,32,Car_7,6km/h,1460,273,1688952392698,,
728,34,Motorcycle,,1052,514,1688952392698,,
729,1,Car_7,4km/h,1438,278,1688952392732,,
730,2,Car_7,3km/h,1347,330,1688952392732,,
731,3,Motorcycle,2km/h,1284,445,1688952392732,,
732,4,Car_7,2km/h,1532,241,1688952392732,,
733,5,Car_7,8km/h,1535,233,1688952392732,,
734,6,Car_7,3km/h,1575,314,1688952392732,,
735,7,Car_7,1km/h,1658,299,1688952392732,,
736,8,Motorcycle,1km/h,1582,389,1688952392732,,
737,9,Car_7,5km/h,161,237,1688952392732,,
738,10,Car_7,2km/h,1323,336,1688952392732,,
739,11,Car_7,3km/h,1469,409,1688952392732,,
740,13,Motorcycle,0km/h,1530,436,1688952392732,,
741,14,Motorcycle,5km/h,1028,515,1688952392732,,
742,15,Motorcycle,5km/h,966,486,1688952392732,,
743,16,Motorcycle,11km/h,750,926,1688952392732,,
744,17,Motorcycle,1km/h,1152,431,1688952392732,,
745,18,Motorcycle,1km/h,1362,583,1688952392732,,
746,19,Motorcycle,2km/h,1049,787,1688952392732,,
747,20,Car_more_7,1km/h,1293,339,1688952392732,,
748,21,Motorcycle,1km/h,1470,493,1688952392732,,
749,22,Car_7,10km/h,713,226,1688952392732,,
750,23,Motorcycle,1km/h,1242,567,1688952392732,,
751,24,Motorcycle,25km/h,1403,166,1688952392732,,
752,26,Car_7,,1729,199,1688952392732,,
753,27,Car_7,93km/h,821,308,1688952392732,,
754,29,Car_7,44km/h,179,582,1688952392732,,
755,30,Car_7,67km/h,795,323,1688952392732,,
756,31,Car_7,6km/h,1597,140,1688952392732,,
757,32,Car_7,6km/h,1460,274,1688952392732,,
758,34,Motorcycle,13km/h,1054,514,1688952392732,,
759,1,Car_7,4km/h,1438,278,1688952392765,,
760,2,Car_7,3km/h,1346,330,1688952392765,,
761,3,Motorcycle,1km/h,1284,445,1688952392765,,
762,4,Car_7,2km/h,1532,241,1688952392765,,
763,5,Car_7,9km/h,1535,228,1688952392765,,
764,6,Car_7,3km/h,1575,314,1688952392765,,
765,7,Car_7,1km/h,1659,299,1688952392765,,
766,8,Motorcycle,1km/h,1582,389,1688952392765,,
767,9,Car_7,5km/h,161,238,1688952392765,,
768,10,Car_7,2km/h,1323,336,1688952392765,,
769,11,Car_7,3km/h,1469,410,1688952392765,,
770,13,Motorcycle,1km/h,1530,435,1688952392765,,
771,14,Motorcycle,6km/h,1032,517,1688952392765,,
772,15,Motorcycle,12km/h,978,517,1688952392765,,
773,16,Motorcycle,11km/h,751,925,1688952392765,,
774,17,Motorcycle,1km/h,1152,431,1688952392765,,
775,18,Motorcycle,1km/h,1362,583,1688952392765,,
776,19,Motorcycle,2km/h,1049,788,1688952392765,,
777,20,Car_more_7,1km/h,1293,339,1688952392765,,
778,21,Motorcycle,1km/h,1470,493,1688952392765,,
779,22,Car_7,9km/h,713,226,1688952392765,,
780,23,Motorcycle,1km/h,1242,567,1688952392765,,
781,24,Motorcycle,25km/h,1407,166,1688952392765,,
782,26,Car_7,0km/h,1729,199,1688952392765,,
783,27,Car_7,94km/h,837,306,1688952392765,,
784,29,Car_7,44km/h,186,581,1688952392765,,
785,31,Car_7,10km/h,1600,140,1688952392765,,
786,32,Car_7,6km/h,1461,274,1688952392765,,
787,34,Motorcycle,9km/h,1055,514,1688952392765,,
788,1,Car_7,4km/h,1437,278,1688952392798,,
789,2,Car_7,3km/h,1346,330,1688952392798,,
790,3,Motorcycle,1km/h,1284,445,1688952392798,,
791,4,Car_7,2km/h,1532,241,1688952392798,,
792,5,Car_7,9km/h,1535,226,1688952392798,,
793,6,Car_7,3km/h,1575,314,1688952392798,,
794,7,Car_7,1km/h,1659,299,1688952392798,,
795,8,Motorcycle,1km/h,1582,388,1688952392798,,
796,9,Car_7,5km/h,161,239,1688952392798,,
797,10,Car_7,2km/h,1323,336,1688952392798,,
798,11,Car_7,3km/h,1468,410,1688952392798,,
799,13,Motorcycle,1km/h,1531,436,1688952392798,,
800,14,Motorcycle,6km/h,1034,517,1688952392798,,
801,15,Motorcycle,15km/h,983,528,1688952392798,,
802,16,Motorcycle,10km/h,752,925,1688952392798,,
803,17,Motorcycle,1km/h,1152,431,1688952392798,,
804,18,Motorcycle,0km/h,1362,583,1688952392798,,
805,19,Motorcycle,2km/h,1049,788,1688952392798,,
806,20,Car_more_7,0km/h,1293,339,1688952392798,,
807,21,Motorcycle,1km/h,1470,493,1688952392798,,
808,22,Car_7,9km/h,714,226,1688952392798,,
809,23,Motorcycle,0km/h,1242,567,1688952392798,,
810,24,Motorcycle,25km/h,1409,166,1688952392798,,
811,26,Car_7,0km/h,1729,199,1688952392798,,
812,27,Car_7,90km/h,842,305,1688952392798,,
813,29,Car_7,41km/h,189,581,1688952392798,,
814,31,Car_7,9km/h,1601,140,1688952392798,,
815,1,Car_7,4km/h,1437,279,1688952392832,,
816,2,Car_7,3km/h,1346,330,1688952392832,,
817,3,Motorcycle,2km/h,1284,446,1688952392832,,
818,4,Car_7,2km/h,1532,241,1688952392832,,
819,5,Car_7,9km/h,1535,226,1688952392832,,
820,6,Car_7,3km/h,1575,314,1688952392832,,
821,7,Car_7,1km/h,1659,298,1688952392832,,
822,8,Motorcycle,1km/h,1582,388,1688952392832,,
823,9,Car_7,5km/h,161,239,1688952392832,,
824,10,Car_7,2km/h,1322,336,1688952392832,,
825,11,Car_7,3km/h,1468,410,1688952392832,,
826,13,Motorcycle,1km/h,1530,436,1688952392832,,
827,14,Motorcycle,6km/h,1035,517,1688952392832,,
828,15,Motorcycle,15km/h,984,533,1688952392832,,
829,16,Motorcycle,10km/h,752,925,1688952392832,,
830,17,Motorcycle,1km/h,1152,432,1688952392832,,
831,18,Motorcycle,0km/h,1362,583,1688952392832,,
832,19,Motorcycle,2km/h,1049,788,1688952392832,,
833,20,Car_more_7,0km/h,1293,339,1688952392832,,
834,21,Motorcycle,1km/h,1470,493,1688952392832,,
835,22,Car_7,9km/h,714,226,1688952392832,,
836,23,Motorcycle,0km/h,1242,567,1688952392832,,
837,24,Motorcycle,24km/h,1409,166,1688952392832,,
838,26,Car_7,0km/h,1729,199,1688952392832,,
839,27,Car_7,85km/h,843,305,1688952392832,,
840,29,Car_7,36km/h,190,581,1688952392832,,
841,31,Car_7,7km/h,1601,140,1688952392832,,
842,1,Car_7,4km/h,1437,279,1688952392865,,
843,2,Car_7,3km/h,1346,330,1688952392865,,
844,3,Motorcycle,1km/h,1284,446,1688952392865,,
845,4,Car_7,2km/h,1531,241,1688952392865,,
846,5,Car_7,9km/h,1535,225,1688952392865,,
847,6,Car_7,3km/h,1575,314,1688952392865,,
848,7,Car_7,2km/h,1659,299,1688952392865,,
849,8,Motorcycle,1km/h,1582,388,1688952392865,,
850,9,Car_7,5km/h,161,239,1688952392865,,
851,10,Car_7,2km/h,1322,336,1688952392865,,
852,11,Car_7,3km/h,1468,410,1688952392865,,
853,13,Motorcycle,1km/h,1530,435,1688952392865,,
854,14,Motorcycle,6km/h,1037,519,1688952392865,,
855,15,Motorcycle,15km/h,984,535,1688952392865,,
856,16,Motorcycle,11km/h,752,929,1688952392865,,
857,17,Motorcycle,1km/h,1152,432,1688952392865,,
858,18,Motorcycle,0km/h,1362,583,1688952392865,,
859,19,Motorcycle,2km/h,1049,789,1688952392865,,
860,20,Car_more_7,0km/h,1293,339,1688952392865,,
861,21,Motorcycle,1km/h,1470,493,1688952392865,,
862,22,Car_7,9km/h,714,226,1688952392865,,
863,23,Motorcycle,0km/h,1242,567,1688952392865,,
864,24,Motorcycle,24km/h,1412,165,1688952392865,,
865,26,Car_7,0km/h,1729,199,1688952392865,,
866,27,Car_7,87km/h,861,299,1688952392865,,
867,29,Car_7,41km/h,198,573,1688952392865,,
868,31,Car_7,6km/h,1601,140,1688952392865,,
869,32,Car_7,,1460,274,1688952392865,,
870,1,Car_7,4km/h,1436,279,1688952392898,,
871,2,Car_7,2km/h,1346,330,1688952392898,,
872,3,Motorcycle,1km/h,1284,446,1688952392898,,
873,4,Car_7,2km/h,1531,241,1688952392898,,
874,5,Car_7,10km/h,1535,231,1688952392898,,
875,6,Car_7,3km/h,1575,314,1688952392898,,
876,7,Car_7,2km/h,1659,299,1688952392898,,
877,8,Motorcycle,1km/h,1582,389,1688952392898,,
878,9,Car_7,5km/h,161,240,1688952392898,,
879,10,Car_7,2km/h,1322,336,1688952392898,,
880,11,Car_7,3km/h,1469,411,1688952392898,,
881,13,Motorcycle,1km/h,1530,436,1688952392898,,
882,14,Motorcycle,6km/h,1038,520,1688952392898,,
883,15,Motorcycle,15km/h,982,536,1688952392898,,
884,16,Motorcycle,10km/h,753,929,1688952392898,,
885,17,Motorcycle,1km/h,1152,432,1688952392898,,
886,18,Motorcycle,0km/h,1362,583,1688952392898,,
887,19,Motorcycle,2km/h,1048,786,1688952392898,,
888,20,Car_more_7,0km/h,1293,339,1688952392898,,
889,21,Motorcycle,1km/h,1470,493,1688952392898,,
890,22,Car_7,9km/h,715,226,1688952392898,,
891,23,Motorcycle,0km/h,1242,567,1688952392898,,
892,24,Motorcycle,25km/h,1420,163,1688952392898,,
893,26,Car_7,0km/h,1729,199,1688952392898,,
894,27,Car_7,87km/h,873,296,1688952392898,,
895,29,Car_7,48km/h,212,563,1688952392898,,
896,30,Car_7,,897,291,1688952392898,,
897,32,Car_7,6km/h,1461,274,1688952392898,,
898,34,Motorcycle,,960,487,1688952392898,,
899,1,Car_7,4km/h,1436,279,1688952392932,,
900,2,Car_7,3km/h,1345,330,1688952392932,,
901,3,Motorcycle,1km/h,1284,446,1688952392932,,
902,4,Car_7,2km/h,1531,241,1688952392932,,
903,5,Car_7,10km/h,1535,234,1688952392932,,
904,6,Car_7,2km/h,1575,314,1688952392932,,
905,7,Car_7,1km/h,1659,299,1688952392932,,
906,8,Motorcycle,1km/h,1582,389,1688952392932,,
907,9,Car_7,5km/h,160,241,1688952392932,,
908,10,Car_7,2km/h,1322,336,1688952392932,,
909,11,Car_7,3km/h,1469,412,1688952392932,,
910,13,Motorcycle,1km/h,1530,436,1688952392932,,
911,14,Motorcycle,6km/h,1038,521,1688952392932,,
912,15,Motorcycle,15km/h,982,536,1688952392932,,
913,16,Motorcycle,10km/h,753,929,1688952392932,,
914,17,Motorcycle,1km/h,1152,432,1688952392932,,
915,18,Motorcycle,0km/h,1362,583,1688952392932,,
916,19,Motorcycle,3km/h,1048,788,1688952392932,,
917,20,Car_more_7,0km/h,1293,339,1688952392932,,
918,21,Motorcycle,1km/h,1470,493,1688952392932,,
919,22,Car_7,9km/h,716,225,1688952392932,,
920,23,Motorcycle,1km/h,1241,567,1688952392932,,
921,24,Motorcycle,24km/h,1422,162,1688952392932,,
922,26,Car_7,0km/h,1729,199,1688952392932,,
923,29,Car_7,48km/h,218,560,1688952392932,,
924,30,Car_7,42km/h,903,289,1688952392932,,
925,34,Motorcycle,55km/h,952,485,1688952392932,,
926,1,Car_7,4km/h,1435,279,1688952392965,,
927,2,Car_7,2km/h,1345,330,1688952392965,,
928,3,Motorcycle,1km/h,1284,446,1688952392965,,
929,4,Car_7,2km/h,1532,241,1688952392965,,
930,5,Car_7,11km/h,1535,229,1688952392965,,
931,6,Car_7,2km/h,1575,314,1688952392965,,
932,7,Car_7,1km/h,1659,299,1688952392965,,
933,8,Motorcycle,1km/h,1582,389,1688952392965,,
934,9,Car_7,5km/h,159,241,1688952392965,,
935,10,Car_7,2km/h,1322,336,1688952392965,,
936,11,Car_7,3km/h,1469,411,1688952392965,,
937,13,Motorcycle,1km/h,1530,436,1688952392965,,
938,14,Motorcycle,7km/h,1034,521,1688952392965,,
939,15,Motorcycle,14km/h,981,536,1688952392965,,
940,16,Motorcycle,10km/h,756,927,1688952392965,,
941,17,Motorcycle,1km/h,1152,432,1688952392965,,
942,18,Motorcycle,1km/h,1363,583,1688952392965,,
943,19,Motorcycle,3km/h,1048,786,1688952392965,,
944,20,Car_more_7,0km/h,1293,339,1688952392965,,
945,21,Motorcycle,1km/h,1470,493,1688952392965,,
946,22,Car_7,9km/h,715,226,1688952392965,,
947,23,Motorcycle,1km/h,1241,567,1688952392965,,
948,24,Motorcycle,25km/h,1428,161,1688952392965,,
949,26,Car_7,0km/h,1729,198,1688952392965,,
950,27,Car_7,,900,287,1688952392965,,
951,29,Car_7,52km/h,232,554,1688952392965,,
952,30,Car_7,45km/h,909,285,1688952392965,,
953,34,Motorcycle,30km/h,951,485,1688952392965,,
954,1,Car_7,4km/h,1434,279,1688952392998,,
955,2,Car_7,2km/h,1345,330,1688952392998,,
956,3,Motorcycle,1km/h,1285,446,1688952392998,,
957,4,Car_7,2km/h,1532,241,1688952392998,,
958,5,Car_7,11km/h,1534,227,1688952392998,,
959,6,Car_7,2km/h,1575,314,1688952392998,,
960,7,Car_7,1km/h,1659,299,1688952392998,,
961,8,Motorcycle,1km/h,1582,390,1688952392998,,
962,9,Car_7,5km/h,158,242,1688952392998,,
963,10,Car_7,2km/h,1322,336,1688952392998,,
964,11,Car_7,3km/h,1468,411,1688952392998,,
965,13,Motorcycle,1km/h,1530,436,1688952392998,,
966,14,Motorcycle,7km/h,1033,521,1688952392998,,
967,15,Motorcycle,14km/h,980,536,1688952392998,,
968,16,Motorcycle,11km/h,758,926,1688952392998,,
969,17,Motorcycle,1km/h,1152,432,1688952392998,,
970,18,Motorcycle,0km/h,1363,583,1688952392998,,
971,19,Motorcycle,3km/h,1048,785,1688952392998,,
972,20,Car_more_7,0km/h,1293,339,1688952392998,,
973,21,Motorcycle,1km/h,1470,493,1688952392998,,
974,22,Car_7,8km/h,715,226,1688952392998,,
975,23,Motorcycle,0km/h,1241,567,1688952392998,,
976,24,Motorcycle,25km/h,1430,160,1688952392998,,
977,26,Car_7,0km/h,1729,198,1688952392998,,
978,27,Car_7,21km/h,903,286,1688952392998,,
979,29,Car_7,52km/h,238,551,1688952392998,,
980,30,Car_7,36km/h,911,283,1688952392998,,
981,34,Motorcycle,22km/h,950,485,1688952392998,,
982,1,Car_7,5km/h,1438,279,1688952393032,,
983,2,Car_7,3km/h,1346,331,1688952393032,,
984,3,Motorcycle,1km/h,1285,446,1688952393032,,
985,4,Car_7,2km/h,1532,241,1688952393032,,
986,5,Car_7,11km/h,1535,226,1688952393032,,
987,6,Car_7,2km/h,1575,314,1688952393032,,
988,7,Car_7,1km/h,1659,300,1688952393032,,
989,8,Motorcycle,2km/h,1582,389,1688952393032,,
990,9,Car_7,5km/h,157,242,1688952393032,,
991,10,Car_7,2km/h,1322,336,1688952393032,,
992,11,Car_7,3km/h,1468,411,1688952393032,,
993,12,Car_7,,914,274,1688952393032,,
994,13,Motorcycle,1km/h,1530,435,1688952393032,,
995,14,Motorcycle,8km/h,1027,518,1688952393032,,
996,15,Motorcycle,14km/h,981,537,1688952393032,,
997,16,Motorcycle,11km/h,752,923,1688952393032,,
998,17,Motorcycle,1km/h,1152,432,1688952393032,,
999,18,Motorcycle,0km/h,1363,583,1688952393032,,
1000,19,Motorcycle,3km/h,1048,784,1688952393032,,
